event-id,title,tags
2499,"""Let's Connect! Entertainment Industry Mixer""",Networking|Film|Media
2500,"""THE COLOR COLLECTIVE""",Performance|Art
2501,"""HHM Fan Jam Cole Edition LA""",Networking|Music
2502,"""""In Her Words: Spotlight on Women Writers in Film & TV”: Kristen Wiig & Ann...""",Screening|Film|Media
2503,"""Go For Broke Movie Red Carpet LA Premiere @ American Legion Hollywood""",Film|Media
2504,"""2019 California School-Based Health Conference: Advancing Wellness & Best P...""",Conference|Health
2505,"""Final Pre-Opening Yoga Class, Soundbath + Dinner with Shanti Hot Yoga""",Class|Health
2506,"""Wishing on a Star""",Class|Art
2507,"""Spring Social Happy Hour""",Networking|Business
2508,"""Drive to Africa""",Party|Charity|Cause
2509,"""Everyting Spicy |April 12th, 2019 | Los Angeles , CA |""",Party|Music
2510,"""Community Voices Advocacy Workshop: Knowledge is Power 2019 / Taller de Ab...""",Class|Family|Education
2511,"""The Mother's Day Celebration - A Buffet and Live Performance Experience""",Gala|Music
2512,"""GIG ECONOMY: GIG 2 CAREER / May 17""",Conference|Business
2513,"""Atlas Obscura Society Los Angeles: Cat Skeleton Articulation Workshop""",Tour|Hobbies
2514,"""Eat|See|Hear Outdoor Movie: Ferris Bueller's Day Off""",Screening|Film|Media
2515,"""Leimert Park Garden Tour 2019""",Tour|Community
2516,"""Beating The Odds! Women’s Empowerment Luncheon !""",Networking|Business
